# hostname;interval;timestamp;cpu;total;dropd;squeezd;rx_rps;flw_lim;blg_len
pablolaptop.pegaso.lan;601;2024-06-08 17:20:03;9;1.03;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:20:03;10;0.6;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:20:03;11;0.98;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:30:04;all;78.75;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:30:04;0;1.28;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:30:04;1;0.51;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:30:04;2;0.85;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:30:04;3;6.74;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:30:04;4;0.41;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:30:04;5;0.7;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:30:04;6;65.66;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:30:04;7;0.5;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:30:04;8;0.1;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:30:04;9;0.7;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:30:04;10;0.38;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:30:04;11;0.91;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:40:04;all;80.82;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:40:04;0;1.47;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:40:04;1;0.76;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:40:04;2;0.75;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:40:04;3;6.79;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:40:04;4;0.62;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:40:04;5;1.88;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:40:04;6;66.38;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:40:04;7;0.46;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:40:04;8;0.19;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:40:04;9;0.57;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:40:04;10;0.36;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:40:04;11;0.61;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:50:05;all;80.43;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:50:05;0;1.42;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:50:05;1;0.66;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:50:05;2;0.32;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:50:05;3;7.32;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:50:05;4;0.95;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:50:05;5;1.17;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:50:05;6;65.21;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:50:05;7;1.17;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:50:05;8;0.18;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:50:05;9;0.06;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:50:05;10;1.05;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 17:50:05;11;0.94;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:00:06;all;80.77;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:00:06;0;1.39;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:00:06;1;0.23;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:00:06;2;0.39;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:00:06;3;7.15;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:00:06;4;0.41;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:00:06;5;1.23;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:00:06;6;65.03;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:00:06;7;2.93;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:00:06;8;0.84;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:00:06;9;0.34;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:00:06;10;0.6;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:00:06;11;0.23;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:10:06;all;81.69;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:10:06;0;1.3;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:10:06;1;0.02;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:10:06;2;0.39;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:10:06;3;6.75;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:10:06;4;0.52;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:10:06;5;3.38;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:10:06;6;65.13;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:10:06;7;2.44;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:10:06;8;0.64;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:10:06;9;0.44;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:10:06;10;0.34;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:10:06;11;0.34;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:20:07;all;83.09;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:20:07;0;1.35;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:20:07;1;0.24;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:20:07;2;0.4;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:20:07;3;6.83;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:20:07;4;0.49;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:20:07;5;4.8;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:20:07;6;64.71;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:20:07;7;1.89;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:20:07;8;0.92;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:20:07;9;0.06;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:20:07;10;0.78;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:20:07;11;0.61;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:30:07;all;78.41;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:30:07;0;1.32;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:30:07;1;0.63;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:30:07;2;0.6;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:30:07;3;6.71;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:30:07;4;0.95;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:30:07;5;0.72;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:30:07;6;64.22;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:30:07;7;0.29;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:30:07;8;0.6;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:30:07;9;0.1;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:30:07;10;1.72;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:30:07;11;0.54;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:40:08;all;78.99;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:40:08;0;1.31;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:40:08;1;0.12;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:40:08;2;0.84;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:40:08;3;6.84;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:40:08;4;0.24;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:40:08;5;1.67;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:40:08;6;64.96;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:40:08;7;0.66;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:40:08;8;0.39;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:40:08;9;0.2;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:40:08;10;1.45;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:40:08;11;0.32;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:50:09;all;80.08;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:50:09;0;1.41;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:50:09;1;0.22;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:50:09;2;0.25;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:50:09;3;6.74;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:50:09;4;0.59;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:50:09;5;1.94;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:50:09;6;64.99;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:50:09;7;0.33;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:50:09;8;1.13;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:50:09;9;0.97;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:50:09;10;0.48;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 18:50:09;11;1.03;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:00:09;all;80.68;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:00:09;0;1.45;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:00:09;1;0.16;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:00:09;2;0.35;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:00:09;3;6.57;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:00:09;4;0.95;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:00:09;5;0.42;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:00:09;6;64.96;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:00:09;7;0.24;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:00:09;8;2.16;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:00:09;9;0.21;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:00:09;10;0.95;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:00:09;11;2.25;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;591;2024-06-08 19:10:00;all;186.53;0.0;0.03;0.0;0.0;0
pablolaptop.pegaso.lan;591;2024-06-08 19:10:00;0;1.21;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;591;2024-06-08 19:10:00;1;0.15;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;591;2024-06-08 19:10:00;2;0.79;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;591;2024-06-08 19:10:00;3;5.52;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;591;2024-06-08 19:10:00;4;104.41;0.0;0.03;0.0;0.0;0
pablolaptop.pegaso.lan;591;2024-06-08 19:10:00;5;1.39;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;591;2024-06-08 19:10:00;6;68.48;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;591;2024-06-08 19:10:00;7;0.49;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;591;2024-06-08 19:10:00;8;2.24;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;591;2024-06-08 19:10:00;9;0.09;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;591;2024-06-08 19:10:00;10;1.15;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;591;2024-06-08 19:10:00;11;0.6;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:20:01;all;179.89;0.0;0.02;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:20:01;0;1.39;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:20:01;1;0.54;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:20:01;2;1.1;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:20:01;3;6.37;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:20:01;4;19.97;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:20:01;5;1.3;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:20:01;6;51.8;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:20:01;7;0.31;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:20:01;8;4.52;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:20:01;9;0.05;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:20:01;10;0.57;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:20:01;11;91.98;0.0;0.02;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:30:01;all;75.07;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:30:01;0;1.48;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:30:01;1;0.27;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:30:01;2;0.76;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:30:01;3;6.61;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:30:01;4;1.61;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:30:01;5;1.31;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:30:01;6;59.71;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:30:01;7;0.57;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:30:01;8;0.47;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:30:01;9;0.54;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:30:01;10;1.01;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:30:01;11;0.73;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:40:02;all;75.19;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:40:02;0;1.61;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:40:02;1;0.13;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:40:02;2;1.33;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:40:02;3;6.72;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:40:02;4;1.16;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:40:02;5;1.45;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:40:02;6;59.71;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:40:02;7;0.23;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:40:02;8;0.46;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:40:02;9;1.19;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:40:02;10;0.9;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:40:02;11;0.31;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:50:02;all;76.89;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:50:02;0;1.51;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:50:02;1;0.09;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:50:02;2;2.22;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:50:02;3;6.65;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:50:02;4;1.72;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:50:02;5;1.55;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:50:02;6;59.95;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:50:02;7;0.05;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:50:02;8;1.07;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:50:02;9;0.85;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:50:02;10;1.15;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 19:50:02;11;0.08;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:00:03;all;76.8;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:00:03;0;1.31;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:00:03;1;0.18;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:00:03;2;1.53;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:00:03;3;7.12;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:00:03;4;0.69;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:00:03;5;1.25;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:00:03;6;60.29;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:00:03;7;0.36;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:00:03;8;1.25;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:00:03;9;0.83;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:00:03;10;1.82;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:00:03;11;0.17;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:10:04;all;320.46;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:10:04;0;1.31;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:10:04;1;0.88;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:10:04;2;4.66;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:10:04;3;6.91;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:10:04;4;1.2;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:10:04;5;1.72;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:10:04;6;60.61;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:10:04;7;0.19;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:10:04;8;2.12;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:10:04;9;0.48;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:10:04;10;2.91;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:10:04;11;237.49;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:20:04;all;73.11;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:20:04;0;0.68;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:20:04;1;0.16;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:20:04;2;1.92;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:20:04;3;6.26;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:20:04;4;1.27;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:20:04;5;1.5;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:20:04;6;59.29;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:20:04;7;0.2;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:20:04;8;0.51;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:20:04;9;0.08;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:20:04;10;0.17;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:20:04;11;1.08;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:30:05;all;74.87;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:30:05;0;0.76;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:30:05;1;0.14;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:30:05;2;1.71;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:30:05;3;6.69;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:30:05;4;0.53;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:30:05;5;1.82;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:30:05;6;61.03;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:30:05;7;0.1;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:30:05;8;0.3;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:30:05;9;0.31;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:30:05;10;0.44;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:30:05;11;1.03;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:40:06;all;76.15;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:40:06;0;0.71;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:40:06;1;0.37;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:40:06;2;2.13;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:40:06;3;6.44;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:40:06;4;1.32;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:40:06;5;1.65;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:40:06;6;59.81;0.0;0.0;0.0;0.0;0
